Num_Acc,senc,catv,occutc,obs,obsm,choc,manv,num_veh
200500039405,0,07,000,00,2,3,13,B02
200500039406,0,07,000,01,0,5,15,A01
200500039406,0,05,000,00,2,1,01,B02
200500039406,0,07,000,00,2,1,23,C03
200500039407,0,07,000,08,0,3,01,A01
200500039408,0,07,000,00,2,3,13,A01
200500039408,0,10,000,00,2,6,01,B02
200500039408,0,07,000,00,2,3,01,C03
200500039409,0,05,000,16,0,7,01,A01
200500039410,0,07,000,00,2,3,09,A01
200500039410,0,01,000,00,2,7,01,B02
200500039411,0,07,000,00,2,2,01,A01
200500039411,0,07,000,00,2,3,01,B02
200500039412,0,07,000,00,2,3,01,A01
200500039412,0,07,000,00,2,3,19,B02
200500039413,0,14,000,00,0,2,01,A01
200500039414,0,07,000,00,2,9,21,A01
200500039414,0,07,000,06,2,3,01,B02
200500039414,0,07,000,06,2,3,19,C03
200500039414,0,07,000,00,2,2,01,D04
200500039415,0,07,000,00,2,2,15,A01
200500039415,0,05,000,00,2,1,01,B02
200500039416,0,07,000,00,2,3,00,A01
200500039416,0,05,000,00,2,1,19,B02
200500039417,0,07,000,00,1,4,01,A01
200500039418,0,07,000,00,2,3,13,A01
200500039418,0,07,000,00,2,3,00,B02
200500039418,0,07,000,00,2,6,00,C03
200500039419,0,07,000,00,2,1,13,A01
200500039419,0,07,000,00,2,1,01,B02
200500039420,0,05,000,00,2,8,17,A01
200500039420,0,05,000,00,2,8,00,B02
200500039421,0,05,000,11,0,1,01,A01
200500039422,0,10,000,13,2,2,01,A01
200500039422,0,07,000,13,2,3,19,B02
200500039423,0,07,000,02,0,8,17,A01
200500039424,0,02,000,00,0,8,15,A01
200500039424,0,07,000,00,0,2,01,B02
200500039425,0,02,000,00,2,2,13,A01
200500039426,0,07,000,00,2,3,13,A01
200500039426,0,07,000,00,2,3,01,B02
200500039426,0,07,000,00,2,3,01,C03
200500039427,0,02,000,00,2,1,01,A01
200500039427,0,07,000,00,2,6,19,B02
200500039428,0,02,000,00,2,1,01,A01
200500039428,0,02,000,00,0,4,01,B02
200500039429,0,07,000,13,0,2,15,A01
200500039430,0,05,000,13,0,1,01,A01
200500039431,0,05,000,00,2,1,01,A01
200500039431,0,05,000,00,0,4,01,B02
200500039431,0,07,000,00,0,0,23,C03
200500039432,0,07,000,08,0,7,01,A01
200500039433,0,05,000,00,2,1,01,A01
200500039433,0,07,000,00,2,3,15,B02
200500039434,0,02,000,00,2,1,13,A01
200500039434,0,13,000,00,9,0,01,B02
200500039435,0,07,000,15,0,2,01,A01
200500039436,0,99,000,00,0,1,16,A01
200500039437,0,07,000,14,0,2,01,A01
200500039438,0,07,000,10,0,1,01,A01
200500039439,0,17,000,00,0,7,14,A01
200500039440,0,07,000,02,0,1,01,A01
200500039441,0,07,000,00,1,1,01,A01
200500039442,0,07,000,00,2,2,01,A01
200500039442,0,01,000,00,2,4,15,B02
200500039443,0,05,000,00,2,1,17,A01
200500039443,0,07,000,00,2,5,15,B02
200500039444,0,05,000,00,2,1,01,A01
200500039444,0,07,000,00,2,8,19,B02
200500039445,0,07,000,00,2,1,01,A01
200500039445,0,07,000,00,2,1,01,B02
200500039446,0,07,000,00,2,3,13,A01
200500039446,0,07,000,00,2,3,01,B02
200500039447,0,13,000,00,9,8,01,A01
200500039447,0,01,000,00,2,1,01,B02
200500039448,0,07,000,00,0,3,13,A01
200500039448,0,05,000,01,0,2,17,B02
200500039449,0,02,000,00,0,0,00,A01
200500039450,0,17,000,00,2,6,10,A01
200500039450,0,07,000,00,2,1,01,B02
200500039451,0,14,000,00,2,3,01,A01
200500039451,0,07,000,00,2,1,06,B02
200500039452,0,07,000,10,0,1,00,A01
200500039453,0,07,000,00,2,3,13,A01
200500039453,0,07,000,00,2,3,01,B02
200500039454,0,07,000,00,0,3,15,A01
200500039454,0,01,000,00,0,1,16,B02
200500039455,0,07,000,00,2,1,01,A01
200500039455,0,01,000,00,0,1,05,B02
200500039456,0,07,000,00,0,3,10,A01
200500039456,0,10,000,00,2,2,21,B02
200500039457,0,02,000,00,2,3,01,A01
200500039457,0,18,002,00,2,3,01,B02
200500039458,0,05,000,00,2,8,01,A01
200500039458,0,10,000,00,2,1,17,B02
200500039459,0,07,000,00,2,3,15,A01
200500039459,0,02,000,00,2,1,01,B02
200500039460,0,07,000,00,2,6,19,A01
200500039460,0,05,000,00,2,8,01,B02
200500039461,0,07,000,00,2,5,12,A01
200500039461,0,01,000,00,2,1,00,B02
200500039462,0,02,000,00,2,1,01,A01
200500039462,0,07,000,00,2,8,19,B02
200500039463,0,07,000,01,0,3,22,A01
200500039463,0,02,000,00,0,1,02,B02
200500039464,0,07,000,00,0,5,15,A01
200500039464,0,02,000,00,0,1,01,B02
200500039465,0,07,000,13,0,3,01,A01
200500039466,0,01,000,01,0,1,01,A01
200500039466,0,07,000,00,0,8,22,B02
200500039467,0,07,000,00,2,1,02,A01
200500039467,0,07,000,00,2,4,02,B02
200500039467,0,07,000,00,2,4,02,C03
200500039468,0,07,000,00,0,3,13,A01
200500039468,0,14,000,00,0,8,01,B02
200500039469,0,07,000,00,2,3,00,A01
200500039469,0,07,000,00,2,3,00,B02
200500039470,0,07,000,00,0,0,00,A01
200500039470,0,07,000,00,2,1,01,B02
200500039471,0,05,000,08,0,1,17,A01
200500039472,0,07,000,00,2,3,19,A01
200500039472,0,05,000,00,2,1,01,B02
200500039473,0,07,000,13,0,1,14,A01
200500039474,0,05,000,00,5,7,21,A01
200500039475,0,07,000,02,0,1,01,A01
200500039476,0,07,000,00,2,1,13,A01
200500039476,0,07,000,00,2,8,01,B02
200500039477,0,07,000,12,0,9,02,A01
200500039478,0,05,000,00,2,3,01,A01
200500039478,0,07,000,00,9,3,13,B02
200500039479,0,02,000,00,2,1,15,A01
200500039479,0,07,000,00,2,2,01,B02
200500039480,0,07,000,00,2,1,19,A01
200500039480,0,07,000,00,2,1,00,B02
200500039481,0,13,000,00,2,6,19,A01
200500039481,0,05,000,00,2,1,01,B02
200500039482,0,02,000,02,0,1,00,A01
200500039483,0,04,000,00,2,1,15,A01
200500039483,0,07,000,00,2,1,01,B02
200500039484,0,07,000,00,2,1,17,A01
200500039484,0,07,000,00,2,1,01,B02
200500039485,0,07,000,13,0,3,16,A01
200500039486,0,07,000,00,2,1,01,A01
200500039486,0,07,000,00,2,4,01,B02
200500039486,0,07,000,00,2,4,01,C03
200500039487,0,07,000,00,2,1,01,A01
200500039487,0,02,000,00,2,1,13,B02
200500039488,0,07,000,00,2,5,19,A01
200500039488,0,05,000,00,2,1,01,B02
200500039489,0,07,000,13,0,9,01,A01
200500039490,0,07,000,00,2,3,17,A01
200500039490,0,05,000,00,2,1,01,B02
200500039491,0,07,000,00,2,8,13,A01
200500039491,0,07,000,00,2,3,01,B02
200500039492,0,07,000,00,2,2,15,A01
200500039492,0,07,000,00,2,1,01,B02
200500039493,0,02,000,00,2,8,15,A01
200500039493,0,07,000,00,2,3,01,B02
200500039494,0,07,000,00,9,2,01,A01
200500039494,0,01,000,00,2,9,19,B02
200500039495,0,07,000,00,2,6,15,A01
200500039495,0,05,000,00,2,3,13,B02
200500039496,0,07,000,00,0,3,01,A01
200500039496,0,14,000,00,0,3,01,B02
200500039497,0,07,000,00,2,6,09,A01
200500039497,0,07,000,00,2,1,02,B02
200500039498,0,07,000,00,0,0,00,A01
200500039498,0,02,000,00,2,8,01,B02
200500039499,0,05,000,00,2,1,01,A01
200500039499,0,07,000,00,0,7,15,B02
200500039500,0,02,000,00,2,1,01,A01
200500039500,0,07,000,00,2,1,01,B02
200500039501,0,02,000,08,0,1,01,A01
200500039502,0,07,000,00,0,8,19,A01
200500039502,0,05,000,00,0,1,01,B02
200500039503,0,07,000,00,2,3,17,A01
200500039503,0,07,000,00,2,3,01,B02
200500039504,0,02,000,00,1,1,21,A01
200500039505,0,07,000,00,2,1,05,A01
200500039505,0,07,000,00,2,1,01,B02
200500039506,0,07,000,00,2,1,15,A01
200500039506,0,05,000,00,2,2,09,B02
200500039507,0,07,000,16,0,0,00,A01
200500039508,0,07,000,00,0,6,15,A01
200500039508,0,05,000,00,0,7,17,B02
200500039509,0,07,000,00,2,1,01,A01
200500039509,0,07,000,00,2,2,19,B02
200500039510,0,07,000,00,2,1,13,A01
200500039510,0,07,000,00,2,1,01,B02
200500039511,0,04,000,00,2,2,19,A01
200500039511,0,07,000,00,2,3,01,B02
200500039512,0,14,000,04,2,8,13,A01
200500039512,0,07,000,00,2,7,01,B02
200500039513,0,05,000,00,2,7,17,A01
200500039513,0,07,000,00,2,1,15,B02
200500039514,0,05,000,00,2,1,17,A01
200500039514,0,05,000,00,2,1,01,B02
200500039514,0,05,000,00,2,1,01,C03
200500039514,0,07,000,00,2,3,01,D04
200500039514,0,07,000,00,2,6,01,E05
200500039515,0,07,000,00,2,1,00,A01
200500039515,0,05,000,00,2,1,01,B02
200500039516,0,05,000,00,2,1,01,A01
200500039516,0,02,000,00,2,8,19,B02
200500039517,0,07,000,02,0,1,01,A01
200500039518,0,07,000,00,2,3,13,A01
200500039518,0,07,000,00,2,3,01,B02
200500039519,0,07,000,00,0,8,09,A01
200500039519,0,05,000,00,2,1,01,B02
200500039520,0,07,000,02,0,2,01,A01
200500039521,0,05,000,00,2,1,13,A01
200500039521,0,07,000,00,2,1,01,B02
200500039522,0,14,000,00,2,8,15,A01
200500039522,0,05,000,00,2,1,01,B02
200500039523,0,07,000,00,2,2,15,A01
200500039523,0,07,000,00,2,1,01,B02
200500039524,0,05,000,00,2,1,02,A01
200500039524,0,07,000,00,0,6,01,B02
200500039524,0,07,000,00,2,2,01,C03
200500039525,0,07,000,00,2,7,19,A01
200500039525,0,07,000,00,2,1,01,B02
200500039526,0,02,000,00,0,0,01,A01
200500039527,0,07,000,00,2,1,01,A01
200500039527,0,07,000,00,2,6,19,B02
200500039528,0,07,000,02,0,8,17,A01
200500039529,0,07,000,00,2,3,05,A01
200500039529,0,14,000,00,2,3,01,B02
200500039530,0,20,000,00,2,3,09,A01
200500039530,0,07,000,00,2,2,01,B02
200500039531,0,07,000,00,2,8,19,A01
200500039531,0,07,000,00,2,1,01,B02
200500039532,0,07,000,00,2,1,02,A01
200500039532,0,10,000,00,0,3,10,B02
200500039533,0,07,000,00,2,5,15,A01
200500039533,0,02,000,00,2,1,01,B02
200500039534,0,99,000,00,2,1,01,A01
200500039535,0,07,000,00,2,3,05,A01
200500039535,0,07,000,00,2,1,05,B02
200500039536,0,13,000,00,2,3,13,A01
200500039536,0,07,000,00,2,3,01,B02
200500039537,0,02,000,00,2,1,16,A01
200500039537,0,07,000,00,2,1,01,B02
200500039538,0,07,000,00,1,2,01,A01
200500039539,0,07,000,00,2,1,01,A01
200500039539,0,07,000,00,2,7,01,B02
200500039540,0,12,000,00,2,3,01,A01
200500039540,0,07,000,00,2,5,23,B02
200500039541,0,07,000,00,0,0,19,A01
200500039541,0,14,000,00,1,1,01,B02
200500039542,0,07,000,00,2,1,13,A01
200500039542,0,05,000,00,2,1,01,B02
200500039543,0,07,000,02,0,6,01,A01
200500039544,0,21,000,00,2,3,19,A01
200500039544,0,07,000,00,2,1,01,B02
200500039545,0,07,000,00,2,2,02,A01
200500039545,0,01,000,00,2,4,02,B02
200500039546,0,05,000,00,0,1,01,A01
200500039547,0,05,000,00,0,5,01,A01
200500039547,0,07,000,00,0,3,12,B02
200500039548,0,07,000,10,0,8,13,A01
200500039549,0,01,000,00,2,1,05,A01
200500039549,0,05,000,00,2,1,01,B02
200500039550,0,07,000,00,2,3,13,A01
200500039550,0,07,000,00,2,3,21,B02
200500039551,0,07,000,00,2,2,01,A01
200500039551,0,07,000,00,2,3,01,B02
200500039552,0,07,000,00,2,8,10,A01
200500039552,0,05,000,00,2,1,17,B02
200500039553,0,07,000,01,0,1,02,A01
200500039553,0,07,000,00,0,4,23,B02
200500039554,0,07,000,00,0,8,15,A01
200500039554,0,02,000,00,2,1,17,B02
200500039555,0,02,000,00,2,1,01,A01
200500039555,0,14,000,00,0,5,16,B02
200500039556,0,07,000,00,9,2,02,A01
200500039556,0,01,000,00,2,8,02,B02
200500039557,0,02,000,02,0,1,13,A01
200500039558,0,07,000,00,1,2,01,A01
200500039559,0,02,000,02,2,6,18,A01
200500039559,0,07,000,00,2,2,16,B02
200500039560,0,02,000,00,2,4,02,A01
200500039560,0,20,000,00,2,4,24,B02
200500039561,0,07,000,01,0,1,01,A01
200500039562,0,07,000,00,9,2,02,A01
200500039562,0,07,000,00,0,4,24,B02
200500039562,0,02,000,01,2,1,02,C03
200500039563,0,07,000,06,0,2,01,A01
200500039564,0,05,000,00,0,8,01,A01
200500039565,0,05,000,00,2,1,01,A01
200500039565,0,07,000,00,2,3,01,B02
200500039566,0,07,000,13,0,1,01,A01
200500039567,0,03,000,13,0,3,01,A01
200500039568,0,07,000,00,2,1,01,A01
200500039568,0,02,000,00,2,1,15,B02
200500039569,0,07,000,00,0,1,01,A01
200500039570,0,10,000,00,2,8,10,A01
200500039570,0,17,000,00,2,2,01,B02
200500039571,0,07,000,00,2,6,15,A01
200500039571,0,07,000,00,2,2,21,B02
200500039571,0,21,000,00,2,4,24,C03
200500039571,0,07,000,01,0,1,21,D04
200500039572,0,05,000,00,0,1,00,A01
200500039573,0,07,000,00,2,2,01,A01
200500039573,0,07,000,00,2,1,01,B02
200500039574,0,07,000,00,2,1,01,A01
200500039574,0,15,000,00,2,1,01,B02
200500039574,0,07,000,00,2,1,01,C03
200500039575,0,07,000,02,0,1,01,A01
200500039576,0,07,000,00,2,1,01,A01
200500039576,0,05,000,00,2,1,01,B02
200500039576,0,07,000,14,0,1,01,C03
200500039577,0,07,000,00,2,2,15,A01
200500039577,0,02,000,00,2,1,01,B02
200500039578,0,01,000,00,2,8,01,A01
200500039579,0,07,000,00,1,2,14,A01
200500039580,0,07,000,00,0,0,01,A01
200500039581,0,02,000,00,0,1,01,A01
200500039582,0,02,000,00,2,1,02,A01
200500039582,0,07,000,00,9,6,00,B02
200500039583,0,07,000,00,2,3,19,A01
200500039583,0,05,000,00,2,2,13,B02
200500039584,0,07,000,16,2,5,19,A01
200500039584,0,07,000,13,2,1,01,B02
200500039585,0,05,000,00,2,2,13,A01
200500039585,0,07,000,00,2,2,01,B02
200500039586,0,07,000,13,0,1,21,A01
200500039587,0,07,000,02,0,3,17,A01
200500039588,0,07,000,06,0,1,14,A01
200500039589,0,05,000,11,0,9,01,A01
200500039590,0,07,000,00,2,1,01,B02
200500039590,0,07,000,13,2,7,01,A01
200500039591,0,07,000,13,0,1,01,A01
200500039592,0,07,000,00,2,3,01,A01
200500039592,0,07,000,00,2,4,15,B02
200500039592,0,07,000,08,2,1,01,C03
200500039592,0,07,000,00,2,8,01,D04
200500039593,0,07,000,00,0,0,00,A01
200500039593,0,07,000,00,2,7,13,B02
200500039594,0,07,000,08,0,3,02,A01
200500039595,0,14,000,00,0,3,01,A01
200500039595,0,07,000,00,0,7,17,B02
200500039596,0,07,000,02,0,1,01,A01
200500039597,0,07,000,02,0,2,01,A01
200500039598,0,07,000,00,2,1,01,A01
200500039598,0,07,000,00,2,0,01,B02
200500039599,0,07,000,00,9,2,01,A01
200500039599,0,01,000,00,2,1,13,B02
200500039600,0,07,000,00,0,0,00,A01
200500039600,0,07,000,00,2,8,01,B02
200500039601,0,07,000,02,0,2,14,A01
200500039602,0,07,000,08,0,2,14,A01
200500039603,0,02,000,00,2,1,13,A01
200500039603,0,10,000,00,2,8,01,B02
200500039604,0,07,000,00,2,3,01,A01
200500039604,0,07,000,00,2,3,13,B02
200500039605,0,07,000,00,2,3,01,A01
200500039605,0,02,000,00,2,1,01,B02
200500039606,0,07,000,00,2,1,01,A01
200500039606,0,01,000,00,2,4,01,B02
200500039607,1,07,000,00,1,3,01,A01
200500039608,0,07,000,00,2,8,19,A01
200500039608,0,07,000,00,2,1,01,B02
200500039609,0,07,000,00,2,1,01,A01
200500039609,0,07,000,00,2,3,15,B02
200500039610,0,07,000,00,2,5,19,A01
200500039610,0,05,000,00,2,1,21,B02
200500039611,0,05,000,04,0,1,14,A01
200500039612,0,07,000,00,2,2,14,A01
200500039612,0,01,000,00,2,4,01,B02
200500039613,0,07,000,16,0,1,01,A01
200500039614,0,07,000,03,0,1,01,A01
200500039615,0,07,000,00,2,1,01,A01
200500039615,0,07,000,00,2,4,01,B02
200500039616,0,05,000,07,0,1,14,A01
200500039617,0,07,000,00,2,3,21,A01
200500039617,0,18,045,00,2,3,13,B02
200500039617,0,01,000,00,2,8,01,C03
200500039618,0,07,000,13,0,1,01,A01
200500039619,0,07,000,00,1,2,14,A01
200500039620,0,05,000,14,0,7,02,A01
200500039621,0,05,000,00,0,7,00,A01
200500039622,0,07,000,00,2,1,01,A01
200500039622,0,07,000,00,2,1,01,B02
200500039623,0,07,000,00,2,2,01,A01
200500039623,0,01,000,00,2,3,16,B02
200500039624,0,07,000,00,2,3,13,A01
200500039624,0,17,000,00,2,8,01,B02
200500039625,0,07,000,08,0,1,13,A01
200500039626,0,07,000,00,0,1,00,A01
200500039627,0,02,000,00,2,1,00,A01
200500039627,0,02,000,00,2,4,00,B02
200500039628,0,07,000,03,2,2,01,A01
200500039628,0,07,000,00,2,1,01,B02
200500039629,0,07,000,08,0,1,01,A01
200500039630,0,07,000,00,2,1,13,A01
200500039630,0,07,000,00,2,1,01,B02
200500039631,0,07,000,15,0,1,01,A01
200500039632,0,05,000,00,2,1,01,A01
200500039632,0,07,000,00,0,6,15,B02
200500039633,0,07,000,00,0,0,00,A01
200500039633,0,07,000,00,0,7,01,B02
200500039634,0,02,000,00,2,1,01,A01
200500039634,0,07,000,00,2,7,16,B02
200500039635,0,07,000,02,0,2,01,A01
200500039636,0,07,000,13,0,2,14,A01
200500039637,0,01,000,00,1,1,01,A01
200500039638,0,07,000,00,0,5,15,A01
200500039638,0,05,000,00,2,1,01,B02
200500039639,0,07,000,00,2,8,19,A01
200500039639,0,05,000,00,2,1,01,B02
200500039640,0,07,000,00,0,8,15,A01
200500039640,0,07,000,00,2,1,17,B02
200500039641,0,07,000,00,2,2,15,A01
200500039642,0,09,000,00,2,1,01,A01
200500039642,0,02,000,00,2,1,13,B02
200500039643,0,07,000,00,2,7,15,A01
200500039643,0,02,000,00,2,1,00,B02
200500039644,0,07,000,00,1,3,13,A01
200500039645,0,07,000,00,2,2,00,A01
200500039645,0,07,000,00,2,1,01,B02
200500039646,0,05,000,00,2,3,13,A01
200500039646,0,07,000,00,2,3,01,B02
200500039646,0,07,000,00,2,6,01,C03
200500039647,0,07,000,00,2,3,15,A01
200500039647,0,07,000,00,2,1,01,B02
200500039648,0,07,000,06,0,1,14,A01
200500039649,0,15,000,13,0,2,21,A01
200500039650,0,07,000,13,0,1,01,A01
200500039651,0,07,000,07,0,1,01,A01
200500039652,0,99,000,00,0,0,00,A01
200500039653,0,07,000,00,2,1,01,A01
200500039653,0,07,000,00,2,8,19,B02
200500039654,0,07,000,00,2,8,01,A01
200500039654,0,07,000,00,2,8,17,B02
200500039655,0,07,000,00,2,3,13,A01
200500039655,0,07,000,00,2,8,01,B02
200500039655,0,07,000,00,2,8,01,C03
200500039655,0,07,000,00,2,1,01,D04
200500039655,0,07,000,16,0,1,21,E05
200500039655,0,07,000,00,2,3,01,F06
200500039655,0,07,000,00,2,8,01,G07
200500039656,0,07,000,00,2,3,17,A01
200500039656,0,05,000,00,2,1,01,B02
200500039657,0,07,000,00,2,6,19,A01
200500039657,0,07,000,00,2,3,01,B02
200500039658,0,07,000,08,0,2,01,A01
200500039659,0,05,000,00,0,8,00,A01
200500039660,0,07,000,03,2,1,13,A01
200500039660,0,07,000,00,2,3,01,B02
200500039661,0,07,000,02,0,1,01,A01
200500039662,0,07,000,00,2,3,15,A01
200500039662,0,07,000,00,2,3,01,B02
200500039663,0,07,000,00,2,1,01,B02
200500039663,0,07,000,00,2,7,19,A01
200500039664,0,01,000,00,2,1,19,B02
200500039664,0,07,000,00,9,3,01,A01
200500039665,0,05,000,00,0,7,16,A01
200500039666,0,07,000,00,2,1,13,A01
200500039666,0,07,000,00,2,3,01,B02
200500039667,0,07,000,00,2,3,01,A01
200500039667,0,02,000,00,2,1,13,B02
200500039668,0,07,000,00,0,0,01,A01
200500039669,0,07,000,00,2,3,13,A01
200500039669,0,07,000,00,2,3,01,B02
200500039670,0,07,000,16,0,2,14,A01
200500039671,0,07,000,00,2,5,15,A01
200500039671,0,05,000,00,2,1,01,B02
200500039672,0,05,000,15,0,1,00,A01
200500039673,1,07,000,00,2,1,02,A01
200500039673,0,01,000,00,0,4,02,B02
200500039674,0,07,000,00,1,2,01,A01
200500039675,0,07,000,00,1,7,01,A01
200500039676,0,05,000,13,2,7,13,A01
200500039676,0,07,000,00,2,1,01,B02
200500039677,0,07,000,06,0,1,01,A01
200500039678,0,07,000,00,1,5,04,A01
200500039679,0,07,000,03,0,1,01,A01
200500039680,0,17,000,00,0,0,00,B02
200500039681,0,07,000,06,0,2,01,A01
200500039682,0,05,000,00,2,1,02,A01
200500039682,0,05,000,00,0,4,01,B02
200500039682,0,05,000,00,0,4,01,C03
200500039683,0,07,000,00,2,3,15,A01
200500039683,0,01,000,00,2,1,01,B02
200500039683,0,07,000,00,2,1,23,D04
200500039684,0,07,000,00,2,1,02,A01
200500039684,0,07,000,00,0,4,02,B02
200500039685,0,07,000,00,9,3,17,A01
200500039685,0,01,000,00,2,1,01,B02
200500039686,0,02,000,00,2,1,13,A01
200500039686,0,07,000,00,2,3,01,B02
200500039687,0,07,000,00,2,8,19,A01
200500039687,0,17,000,00,2,1,01,B02
200500039688,0,07,000,00,2,1,01,A01
200500039688,0,07,000,00,0,4,15,B02
200500039688,0,07,000,00,2,8,01,C03
200500039689,0,02,000,00,2,2,17,A01
200500039689,0,07,000,00,2,8,15,B02
200500039690,0,05,000,16,0,1,01,A01
200500039691,0,05,000,06,0,1,01,A01
200500039692,0,07,000,00,2,1,01,A01
200500039692,0,07,000,00,2,8,01,B02
200500039692,0,07,000,00,2,1,01,C03
200500039693,0,02,000,09,0,2,01,A01
200500039694,0,07,000,00,2,1,01,A01
200500039694,0,07,000,00,2,2,01,B02
200500039695,0,07,000,00,2,1,02,A01
200500039695,0,07,000,00,2,4,02,B02
200500039695,0,07,000,00,2,4,00,C03
200500039696,0,03,000,12,0,0,01,A01
200500039697,0,02,000,00,1,1,01,A01
200500039698,0,05,000,00,0,8,01,A01
200500039699,0,04,000,13,0,1,02,A01
200500039700,0,14,000,00,2,8,01,A01
200500039700,0,99,000,00,2,3,13,B02
200500039701,0,07,000,06,0,9,16,A01
200500039702,0,07,000,13,0,5,01,A01
200500039703,0,05,000,00,2,3,13,A01
200500039703,0,07,000,00,9,3,01,B02
200500039704,0,07,000,13,2,3,01,A01
200500039704,0,07,000,00,2,3,01,B02
200500039705,0,07,000,00,2,1,15,A01
200500039705,0,07,000,00,2,8,01,B02
200500039706,0,07,000,00,2,2,17,A01
200500039706,0,99,000,00,0,4,01,B02
200500039707,0,07,000,01,0,3,01,A01
200500039708,0,07,000,00,2,1,17,A01
200500039708,0,05,000,00,2,6,02,B02
200500039708,0,07,000,00,2,3,01,C03
200500039709,0,10,000,00,1,3,01,A01
200500039710,0,07,000,00,2,3,01,A01
200500039710,0,02,000,00,2,1,13,B02
200500039711,0,07,000,02,6,2,01,A01
200500039712,0,07,000,00,0,1,05,A01
200500039712,0,07,000,00,0,1,01,B02
200500039713,0,07,000,00,2,8,15,A01
200500039713,0,07,000,00,2,2,01,B02
200500039714,0,14,000,00,2,5,15,A01
200500039714,0,05,000,00,2,1,01,B02
200500039715,0,07,000,00,2,3,15,A01
200500039715,0,07,000,00,2,3,01,B02
200500039715,0,07,000,00,2,1,23,C03
200500039716,0,07,000,13,0,2,01,A01
200500039717,0,07,000,00,2,1,11,A01
200500039717,0,10,000,00,2,1,01,B02
200500039718,0,07,000,00,2,2,19,A01
200500039718,0,02,000,00,2,1,01,B02
200500039719,0,04,000,09,0,1,13,A01
200500039720,0,01,000,00,2,1,01,A01
200500039720,0,07,000,00,9,2,01,B02
200500039721,0,07,000,00,9,2,17,A01
200500039721,0,01,000,00,2,4,01,B02
200500039722,0,17,000,00,2,3,01,A01
200500039722,0,13,000,00,2,3,01,B02
200500039723,0,07,000,00,0,4,04,A01
200500039724,0,07,000,13,0,9,02,A01
200500039725,0,07,000,00,2,3,15,A01
200500039725,0,05,000,00,2,7,01,B02
200500039726,0,07,000,00,0,2,23,A01
200500039726,0,07,000,00,0,3,17,B02
200500039727,0,02,000,00,2,1,15,A01
200500039727,0,07,000,00,2,3,01,B02
200500039728,0,07,000,00,2,1,01,B02
200500039729,0,07,000,01,0,7,01,A01
200500039730,0,02,000,08,0,1,14,A01
200500039731,0,05,000,16,0,1,01,A01
200500039732,0,05,000,01,0,1,01,A01
200500039733,1,07,000,00,9,2,01,A01
200500039733,0,01,000,00,0,0,00,B02
200500039734,0,07,000,02,0,2,01,A01
200500039735,0,07,000,00,2,7,19,A01
200500039735,0,07,000,00,2,1,01,B02
200500039736,0,14,000,00,2,2,01,A01
200500039736,0,04,000,00,2,1,19,B02
200500039737,0,07,000,00,2,1,16,A01
200500039737,0,05,000,00,0,7,01,B02
200500039738,0,07,000,00,2,1,01,A01
200500039738,0,07,000,00,2,3,00,B02
200500039739,0,07,000,00,9,7,17,A01
200500039740,0,07,000,09,0,9,01,A01
200500039741,0,07,000,00,0,1,01,A01
200500039741,0,05,000,00,0,1,01,B02
200500039742,0,05,000,00,2,0,13,A01
200500039742,0,07,000,00,2,1,01,B02
200500039743,0,05,000,00,2,2,01,A01
200500039743,0,07,000,00,2,6,13,B02
200500039744,0,07,000,00,2,3,01,A01
200500039744,0,07,000,00,2,8,01,B02
200500039745,0,07,000,00,0,5,12,A01
200500039745,0,05,000,00,0,8,03,B02
200500039746,0,07,000,00,2,1,15,A01
200500039746,0,07,000,08,2,1,01,B02
200500039746,0,07,000,08,0,8,23,C03
200500039747,0,18,001,00,2,1,01,A01
200500039747,0,02,000,00,2,7,01,B02
200500039748,0,05,000,00,2,1,01,A01
200500039748,0,07,000,00,2,2,15,B02
200500039749,0,05,000,00,0,7,11,B02
200500039750,0,07,000,00,0,3,00,A01
200500039750,0,05,000,00,2,1,00,B02
200500039751,0,05,000,00,2,1,13,A01
200500039751,0,07,000,00,2,3,01,B02
200500039752,0,07,000,00,2,3,00,A01
200500039752,0,02,000,00,2,1,00,B02
200500039753,0,07,000,00,1,1,01,A01
200500039754,0,07,000,02,0,1,01,A01
200500039755,0,07,000,13,0,3,13,A01
200500039756,0,05,000,01,0,0,21,A01
200500039756,0,07,000,00,0,4,00,B02
200500039756,0,07,000,00,0,6,00,C03
200500039757,0,07,000,00,0,4,02,A01
200500039757,0,04,000,00,2,1,01,B02
200500039758,0,02,000,06,0,7,01,A01
200500039759,0,07,000,00,9,3,01,A01
200500039759,0,01,000,00,0,8,15,B02
200500039760,0,07,000,00,2,2,13,A01
200500039760,0,07,000,00,2,2,01,B02
200500039761,0,05,000,00,2,1,17,A01
200500039761,0,09,000,00,2,2,01,B02
200500039762,0,10,000,00,2,1,13,A01
200500039762,0,07,000,00,2,3,01,B02
200500039763,0,05,000,14,0,2,01,A01
200500039764,0,07,000,13,0,6,11,A01
200500039764,0,17,000,00,0,3,01,B02
200500039765,0,05,000,13,0,1,00,A01
200500039766,0,07,000,00,0,2,14,A01
200500039767,0,07,000,00,2,3,09,A01
200500039767,0,07,000,00,2,7,01,B02
200500039768,0,07,000,08,0,1,19,A01
200500039769,0,07,000,00,2,2,19,B02
200500039769,0,07,000,00,0,2,23,C03
200500039769,0,07,000,01,2,1,01,A01
200500039770,0,07,000,02,0,1,01,A01
200500039771,0,07,000,00,2,2,01,A01
