Num_Acc	an	mois	jour	hrmn	lum	agg	int	atm	col	com	adr	gps	lat	long	dep
200900000198	9	1	26	510	5	2	1	1	6	108	COURS ALBERT 1ER				750
200900000199	9	1	28	1520	1	2	3	1	6	106	71, RUE DU CHERCHE MIDI				750
200900000200	9	1	29	1943	5	2	1	1	3	106	RUE DE L ANCIENNE COMEDI				750
200900000201	9	1	17	305	5	2	1	9	7	117	BOULEVARD PERIPHERIQUE E				750
200900000202	9	1	22	100	5	2	2	1	3	110	45, BOULEVARD DE STRASBO				750
200900000203	9	1	21	1755	5	2	1	1	7	118	21, BOULEVARD BARBES				750
200900000204	9	1	21	615	2	2	1	1	6	107	VERG CONCORDE INVALIDES				750
200900000205	9	1	14	950	1	2	1	2	3	112	35, AVENUE DE SAINT MAND				750
200900000206	9	1	3	1505	1	2	3	1	3	113	79, QUAI PANHARD ET LEVA				750
200900000207	9	1	2	930	1	2	1	4	3	102	65, RUE REAUMUR				750
200900000208	9	1	27	1020	1	2	1	1	6	114	15, AVENUE DU GENERAL LE				750
200900000209	9	1	3	1620	1	2	2	1	3	116	55, RUE DE BOULAINVILLIE				750
200900000210	9	1	5	1815	5	2	5	1	3	112	ECHANGEUR BERCY				750
200900000211	9	1	7	1940	5	2	1	1	7	112	76, COURS DE VINCENNES				750
200900000212	9	1	31	940	1	2	3	1	6	109	BOULEVARD DE CLICHY				750
200900000213	9	1	14	1715	2	2	1	1	6	116	BOULEVARD D AUTEUIL				750
200900000214	9	1	3	1500	1	2	3	1	6	115	RUE GEORGES CITERNE				750
200900000215	9	1	14	932	1	2	1	2	3	104	02 Bis, QUAI DES CELESTI				750
200900000216	9	1	13	2232	5	2	1	1	6	112	VOIE GEORGES POMPIDOU				750
200900000217	9	1	12	1705	4	2	2	2	3	112	82, COURS DE VINCENNES				750
200900000218	9	1	18	2020	3	2	5	1	6	108	6, PLACE SAINT AUGUSTIN				750
200900000219	9	1	31	1500	1	2	1	1	7	114	PORTE D ORLEANS				750
200900000220	9	1	16	915	1	2	2	1	3	114	40, AVENUE RENE COTY				750
200900000221	9	1	1	620	5	2	3	1	3	107	10, BOULEVARD DES INVALI				750
200900000222	9	1	5	830	2	2	2	4	7	116	AVENUE DE L HIPPODROME				750
200900000223	9	1	18	1811	5	2	1	1	6	112	QUAI DE BERCY				750
200900000224	9	1	26	1940	3	2	2	1	6	108	AVENUE MONTAIGNE				750
200900000225	9	1	5	1420	1	2	4	4	3	111	9, BOULEVARD VOLTAIRE				750
200900000226	9	1	14	730	5	2	1	2	3	108	PLACE DE LA CONCORDE				750
200900000227	9	1	16	1115	1	2	1	1	3	116	RUE DU RANELAGH				750
200900000228	9	1	12	1740	2	2	4	1	1	112	RUE DE LYON				750
200900000229	9	1	26	1850	5	2	1	1	4	119	PORTE D AUBERVILLIERS				750
200900000230	9	1	13	2015	5	2	2	8	3	105	RUE MONGE				750
200900000231	9	1	5	800	2	2	1	4	7	118	BOULEVARD NEY				750
200900000232	9	1	30	2100	5	2	1	1	4	114	PORTE D ORLEANS				750
200900000233	9	1	29	1645	1	2	1	1	6	118	114, RUE CAULAINCOURT				750
200900000234	9	1	27	910	1	2	1	1	6	115	123, AVENUE FELIX FAURE				750
200900000235	9	1	18	1755	5	2	2	1	4	105	26, BOULEVARD SAINT GERM				750
200900000236	9	1	31	55	5	2	1	1	2	109	64, RUE DE DUNKERQUE				750
200900000237	9	1	13	1850	5	2	1	9	6	112	02, PLACE EDOUARD RENARD				750
200900000238	9	1	19	845	1	2	2	2	6	117	83, AVENUE DE WAGRAM				750
200900000239	9	1	23	1025	1	2	1	2	6	114	170, RUE D ALESIA				750
200900000240	9	1	22	1350	1	2	5	1	6	116	2, RUE DUFRENOY				750
200900000241	9	1	16	930	1	2	1	1	6	105	82, BOULEVARD SAINT MARC				750
200900000242	9	1	31	48	5	2	3	1	3	120	86, BOULEVARD DE CHARONN				750
200900000243	9	1	13	823	2	2	1	2	6	117	131, BOULEVARD MALESHERB				750
200900000244	9	1	13	1745	1	2	1	8	7	103	9, BOULEVARD SAINT DENIS				750
200900000245	9	1	13	1210	1	2	2	1	3	116	47, RUE DE LONGCHAMP				750
200900000246	9	1	24	1800	5	2	1	1	3	112	269, AVENUE DAUMESNIL				750
200900000247	9	1	11	35	5	2	1	1	6	119	BOULEVARD PERIPHERIQUE I				750
200900000248	9	1	21	1925	5	2	1	1	2	111	175, BOULEVARD VOLTAIRE				750
200900000249	9	1	2	1357	1	2	5	1	3	111	2, BOULEVARD RICHARD LEN				750
200900000250	9	1	11	950	1	2	1	1	1	112	107, RUE DE REUILLY				750
200900000251	9	1	15	2205	5	2	3	1	7	112	4, RUE DES PIROGUES DE B				750
200900000252	9	1	12	135	5	2	3	1	7	110	36, QUAI DE JEMMAPES				750
200900000253	9	1	16	1515	1	2	5	1	6	113	11, BOULEVARD DE L HOPIT				750
200900000254	9	1	22	1825	5	2	1	2	2	118	PORTE DE LA CHAPELLE				750
200900000255	9	1	16	740	1	2	2	1	3	109	RUE DE DUNKERQUE				750
200900000256	9	1	12	1325	1	2	1	1	3	111	81, BOULEVARD VOLTAIRE				750
