Num_Acc,senc,catv,occutc,obs,obsm,choc,manv,num_veh
200700007613,0,07,000,00,2,3,15,A01
200700007613,0,02,000,00,2,7,02,B01
200700007614,0,07,000,00,2,3,19,B01
200700007614,0,02,000,00,2,1,05,A01
200700007615,0,02,000,00,2,1,01,B01
200700007615,0,31,000,00,2,1,01,C01
200700007615,0,07,000,00,2,3,19,A01
200700007616,0,07,000,00,2,7,01,A01
200700007616,0,07,000,00,2,1,01,B01
200700007617,0,07,000,00,1,0,02,A01
200700007617,0,01,000,00,2,4,02,B01
200700007618,0,01,000,00,1,1,01,A01
200700007619,0,33,000,00,2,1,01,A01
200700007620,0,07,000,00,2,1,01,B01
200700007620,0,07,000,00,2,3,15,A01
200700007621,0,07,000,00,2,4,01,B01
200700007621,0,07,000,00,2,1,01,A01
200700007621,0,07,000,00,2,1,01,C01
200700007622,0,37,012,10,0,2,14,A01
200700007623,0,32,000,00,1,1,01,A01
200700007624,0,07,000,00,2,6,00,B01
200700007624,0,02,000,00,2,1,17,A01
200700007625,0,01,000,00,5,1,01,A01
200700007626,0,30,000,00,2,1,01,A01
200700007626,0,02,000,00,2,3,15,B01
200700007627,0,30,000,00,2,1,02,A01
200700007627,0,30,000,00,2,4,01,B01
200700007628,0,07,000,00,2,8,15,A01
200700007628,0,33,000,00,2,7,01,B01
200700007629,0,30,000,00,2,1,00,A01
200700007629,0,07,000,00,2,1,01,B01
200700007630,0,07,000,00,2,5,10,A01
200700007630,0,33,000,00,2,1,01,B01
200700007631,0,02,000,00,2,1,15,A01
200700007631,0,10,000,00,2,8,01,B01
200700007632,0,07,000,00,2,1,00,A01
200700007632,0,30,000,00,4,1,01,B01
200700007633,0,30,000,00,2,1,00,A01
200700007633,0,07,000,00,2,6,00,B01
200700007634,0,07,000,00,1,1,01,A01
200700007635,0,07,000,00,2,2,15,A01
200700007635,0,31,000,00,2,1,01,B01
200700007636,0,07,000,00,2,1,01,A01
200700007636,0,07,000,00,2,2,01,B01
200700007637,0,07,000,00,2,8,22,A01
200700007637,0,30,000,00,2,7,17,B01
200700007638,0,33,000,00,2,5,01,B01
200700007638,0,10,000,00,2,1,02,A01
200700007639,0,33,000,00,2,1,17,A01
200700007639,0,07,000,00,2,3,15,B01
200700007640,0,07,000,00,2,4,01,B01
200700007640,0,07,000,00,2,1,09,A01
200700007641,0,07,000,00,2,8,10,A01
200700007641,0,33,000,00,2,1,01,B01
200700007642,0,07,000,00,2,4,04,A01
200700007642,0,02,000,00,2,1,01,B01
200700007643,0,32,000,00,2,1,01,B01
200700007643,0,07,000,00,2,3,09,A01
200700007644,0,02,000,00,2,1,01,A01
200700007644,0,07,000,00,0,4,15,B01
200700007645,0,30,000,00,0,0,01,A01
200700007646,0,33,000,11,0,0,01,A01
200700007647,0,10,000,00,1,2,01,A01
200700007648,0,33,000,00,2,1,01,A01
200700007648,0,07,000,00,0,4,16,B01
200700007649,0,07,000,00,0,8,22,A01
200700007649,0,30,000,00,9,7,17,B01
200700007650,0,07,000,00,1,1,01,A01
200700007651,0,33,000,00,0,4,01,B01
200700007651,0,07,000,00,2,1,02,A01
200700007652,0,07,000,00,1,3,01,A01
200700007653,0,10,000,00,1,4,04,A01
200700007654,0,02,000,00,0,0,00,A01
200700007655,0,07,000,00,2,1,01,A01
200700007655,0,07,000,00,2,4,01,B01
200700007655,0,07,000,00,0,4,02,C01
200700007656,0,07,000,00,0,0,15,A01
200700007656,0,34,000,00,0,0,01,B01
200700007657,0,07,000,08,0,0,00,A01
200700007658,0,07,000,00,2,3,10,A01
200700007658,0,30,000,00,2,1,17,B01
200700007659,0,07,000,00,2,8,10,A01
200700007659,0,30,000,00,2,1,01,B01
200700007660,0,01,000,00,2,1,01,A01
200700007660,0,02,000,00,0,4,15,B01
200700007661,0,30,000,00,2,1,17,A01
200700007661,0,07,000,00,2,8,15,B01
200700007662,0,07,000,00,2,1,13,A01
200700007662,0,07,000,00,2,3,01,B01
200700007663,0,07,000,00,6,4,23,C01
200700007663,0,07,000,00,2,1,01,A01
200700007663,0,30,000,00,2,1,01,B01
200700007664,0,07,000,00,0,0,04,A01
200700007664,0,33,000,00,2,0,01,B01
200700007665,0,07,000,00,2,1,01,A01
200700007665,0,07,000,00,0,4,01,B01
200700007666,0,30,000,00,2,1,01,A01
200700007666,0,07,000,00,0,3,01,B01
200700007667,0,32,000,00,2,1,01,B01
200700007667,0,07,000,00,2,3,15,A01
200700007668,0,33,000,00,9,1,01,A01
200700007669,0,07,000,00,1,2,01,A01
200700007670,0,07,000,00,2,1,09,A01
200700007670,0,02,000,00,0,2,01,B01
200700007671,0,07,000,00,2,7,15,A01
200700007671,0,02,000,00,2,1,01,B01
200700007671,0,32,000,00,0,4,01,C01
200700007672,0,07,000,00,2,1,01,A01
200700007672,0,02,000,00,2,7,01,B01
200700007673,0,07,000,00,2,2,15,A01
200700007673,0,30,000,00,0,1,01,B01
200700007674,0,07,000,00,2,1,02,A01
200700007674,0,31,000,00,2,4,02,B01
200700007675,0,07,000,00,1,1,01,A01
200700007676,0,01,000,00,2,8,11,A01
200700007676,0,32,000,00,2,1,01,B01
200700007677,1,33,000,00,2,1,01,A01
200700007677,0,02,000,00,2,4,01,B01
200700007678,0,07,000,00,2,7,24,A01
200700007678,0,31,000,00,2,8,02,B01
200700007678,0,07,000,00,2,8,02,C01
200700007679,0,31,000,10,0,6,13,A01
200700007680,0,31,000,00,2,3,12,A01
200700007680,0,32,000,00,2,1,02,B01
200700007681,0,07,000,00,2,3,16,A01
200700007682,0,10,000,00,2,1,15,A01
200700007682,0,30,000,00,2,1,01,B01
200700007683,0,07,000,00,2,8,15,A01
200700007683,0,37,001,00,2,2,07,B01
200700007684,0,07,000,00,2,1,01,A01
200700007684,0,07,000,00,2,4,23,B01
200700007684,0,07,000,00,2,4,01,C01
200700007685,0,32,000,01,0,1,12,A01
200700007686,0,30,000,00,2,0,02,A01
200700007686,0,07,000,00,2,2,02,B01
200700007687,0,02,000,00,2,1,01,A01
200700007687,0,07,000,00,2,2,09,B01
200700007688,0,02,000,00,2,2,17,A01
200700007688,0,07,000,00,2,8,17,B01
200700007689,0,07,000,01,0,2,01,A01
200700007690,0,30,000,00,2,1,01,A01
200700007690,0,07,000,00,2,7,16,B01
200700007691,0,07,000,00,2,1,01,A01
200700007691,0,33,000,00,2,4,02,B01
200700007692,0,02,000,00,1,2,02,A01
200700007693,0,02,000,00,2,1,01,A01
200700007693,0,07,000,00,2,5,15,B01
200700007694,0,07,000,00,2,5,01,A01
200700007694,0,02,000,00,2,1,01,B01
200700007695,0,07,000,00,2,3,19,A01
200700007695,0,33,000,00,1,1,01,B01
200700007696,0,07,000,00,2,7,15,A01
200700007696,0,33,000,00,2,3,01,B01
200700007697,0,07,000,00,2,1,02,B01
200700007697,0,07,000,00,2,5,15,A01
200700007698,0,13,000,00,2,0,15,A01
200700007698,0,34,000,00,2,0,01,B01
200700007699,0,02,000,00,2,7,02,A01
200700007699,0,07,000,00,0,3,23,B01
200700007700,0,07,000,00,2,8,15,A01
200700007700,0,33,000,00,2,7,17,B01
200700007701,0,14,000,00,2,7,12,A01
200700007701,0,07,000,00,2,8,02,B01
200700007702,0,34,000,00,0,0,00,A01
200700007703,0,07,000,00,2,3,01,B01
200700007703,0,07,000,00,2,1,01,A01
200700007704,1,07,000,01,0,1,01,A01
200700007704,0,07,000,00,2,4,24,B01
200700007705,0,07,000,00,1,4,04,A01
200700007706,0,34,000,00,2,1,01,A01
200700007706,0,07,000,00,2,3,01,B01
200700007707,0,07,000,00,2,8,01,A01
200700007707,0,33,000,00,2,1,01,B01
200700007708,0,07,000,08,2,1,15,A01
200700007708,0,07,000,00,2,1,01,B01
200700007709,0,10,000,00,1,2,00,A01
200700007710,0,07,000,00,2,5,15,A01
200700007710,0,02,000,00,2,0,16,B01
200700007711,0,33,000,00,2,7,01,B01
200700007711,0,07,000,00,2,1,01,A01
200700007712,0,07,000,00,2,3,05,A01
200700007712,0,30,000,01,2,1,01,B01
200700007712,0,07,000,00,2,8,23,C01
200700007713,0,07,000,00,2,2,14,A01
200700007713,0,02,000,00,2,3,01,B01
200700007714,0,32,000,00,1,1,01,A01
200700007715,0,07,000,00,2,1,01,A01
200700007715,0,33,000,00,2,1,00,B01
200700007716,0,07,000,00,2,2,10,A01
200700007716,0,07,000,08,2,2,21,B01
200700007717,0,31,000,00,0,0,21,A01
200700007717,0,07,000,00,0,0,01,B01
200700007718,0,07,000,15,2,8,04,A01
200700007719,0,07,000,00,1,1,01,A01
200700007720,0,33,000,00,2,9,17,A01
200700007720,0,07,000,00,2,3,01,B01
200700007721,0,33,000,00,2,1,01,A01
200700007721,0,07,000,00,2,7,16,B01
200700007722,0,07,000,00,1,4,04,A01
200700007723,0,07,000,00,2,1,01,A01
200700007723,0,07,000,00,2,4,01,B01
200700007724,0,07,000,00,2,3,13,A01
200700007724,0,07,000,00,2,3,01,B01
200700007725,0,32,000,00,2,8,01,A01
200700007725,0,34,000,00,2,1,01,B01
200700007726,0,07,000,00,1,4,04,A01
200700007727,0,07,000,00,2,3,01,A01
200700007727,0,33,000,00,2,1,01,B01
200700007728,0,32,000,00,0,9,01,A01
200700007729,0,07,000,00,2,5,15,A01
200700007729,0,02,000,00,2,1,01,B01
200700007730,0,32,000,00,2,1,01,A01
200700007730,0,02,000,00,2,4,02,B01
200700007731,0,07,000,00,2,1,01,A01
200700007731,0,10,000,00,2,2,01,B01
200700007732,0,33,000,00,2,8,01,B01
200700007732,0,07,000,00,1,2,16,A01
200700007733,0,07,000,00,2,1,01,A01
200700007733,0,10,000,00,2,4,01,B01
200700007734,0,07,000,00,2,3,01,A01
200700007734,0,31,000,00,2,1,01,B01
200700007735,0,07,000,00,1,1,15,A01
200700007736,0,07,000,00,1,1,01,A01
200700007737,0,02,000,00,2,1,17,A01
200700007737,0,33,000,00,2,3,02,B01
200700007737,0,07,000,00,0,0,01,C01
200700007738,0,32,000,00,0,0,00,A01
200700007739,0,32,000,00,0,0,23,A01
200700007739,0,07,000,00,0,0,01,B01
200700007740,0,32,000,00,1,1,01,A01
200700007741,0,07,000,00,1,1,00,A01
200700007742,0,01,000,00,2,1,01,A01
200700007742,0,01,000,00,2,4,01,B01
200700007743,0,07,000,00,2,3,15,A01
200700007743,0,33,000,00,2,1,17,B01
200700007744,0,07,000,00,2,4,04,A01
200700007744,0,07,000,00,2,1,00,B01
200700007745,0,07,000,00,1,1,15,A01
200700007746,0,10,000,00,2,8,15,A01
200700007746,0,33,000,00,2,7,17,B01
200700007747,0,10,000,00,1,1,01,A01
200700007748,0,07,000,00,2,1,02,A01
200700007748,0,33,000,00,2,1,02,B01
200700007749,0,30,000,00,2,3,02,A01
200700007749,0,07,000,00,2,7,02,B01
200700007750,0,30,000,00,1,1,02,A01
200700007751,1,07,000,00,2,2,01,A01
200700007752,0,02,000,00,1,1,01,A01
200700007752,0,07,000,00,2,4,23,B01
200700007753,0,01,000,00,2,0,19,A01
200700007753,0,07,000,00,2,7,01,B01
200700007754,0,07,000,08,0,3,00,A01
200700007755,0,07,000,00,0,0,00,A01
200700007756,0,07,000,00,0,0,00,A01
200700007756,0,07,000,01,2,4,23,B01
200700007756,0,07,000,00,0,0,00,C01
200700007757,0,10,000,00,0,0,00,A01
200700007757,0,07,000,00,0,0,00,B01
200700007758,0,07,000,10,0,1,01,A01
200700007759,0,32,000,00,0,0,00,A01
200700007760,0,02,000,00,2,1,01,B01
200700007760,0,07,000,00,2,2,15,A01
200700007761,0,07,000,00,2,3,09,A01
200700007761,0,30,000,00,2,1,17,B01
200700007762,0,30,000,00,2,1,02,A01
200700007762,0,20,000,00,2,4,02,B01
200700007763,0,33,000,00,2,1,01,A01
200700007763,0,07,000,00,2,3,17,B01
200700007764,0,07,000,08,2,1,02,A01
200700007764,0,33,000,01,2,1,02,B01
200700007765,0,07,000,00,2,1,01,A01
200700007765,0,07,000,06,2,8,01,B01
200700007766,0,10,000,00,1,1,02,A01
200700007767,0,07,000,00,2,1,16,A01
200700007767,0,02,000,00,2,4,16,B01
200700007768,0,07,000,01,2,4,02,B01
200700007768,0,07,000,14,2,0,00,A01
200700007769,0,07,000,00,1,4,04,A01
200700007770,0,07,000,00,2,1,16,A01
200700007770,0,07,000,00,2,1,23,B01
200700007771,0,07,000,00,2,2,15,A01
200700007771,0,02,000,00,2,0,01,B01
200700007772,0,33,000,01,1,1,02,A01
200700007773,0,32,000,00,2,1,01,A01
200700007773,0,07,000,00,2,4,01,B01
200700007774,0,07,000,00,1,2,01,A01
200700007775,0,07,000,00,2,3,10,A01
200700007775,0,33,000,00,2,1,02,B01
200700007776,2,07,000,06,2,3,13,A01
200700007776,0,07,000,00,2,3,01,B01
200700007777,0,07,000,00,2,6,23,A01
200700007777,0,02,000,00,2,2,02,B01
200700007778,0,07,000,00,2,8,15,A01
200700007778,0,37,001,00,2,1,01,B01
200700007779,0,07,000,00,2,3,15,A01
200700007779,0,32,000,00,0,8,01,B01
200700007780,0,07,000,00,2,3,01,B01
200700007780,2,07,000,01,2,1,01,A01
200700007781,0,07,000,00,1,2,00,B01
200700007782,0,07,000,00,2,3,01,A01
200700007782,0,07,000,00,2,5,01,B01
200700007783,0,02,000,00,0,0,00,A01
200700007784,0,02,000,00,0,0,00,A01
200700007784,0,07,000,00,0,0,00,B01
200700007785,0,07,000,00,2,3,02,A01
200700007785,0,07,000,01,2,5,15,B01
200700007786,0,10,000,00,2,2,15,A01
200700007786,0,37,020,00,2,2,11,B01
200700007787,0,31,000,00,2,0,00,A01
200700007787,0,10,000,00,2,3,01,B01
200700007788,0,07,000,00,2,8,02,B01
200700007788,0,10,000,00,2,1,02,A01
200700007789,0,07,000,08,0,1,01,A01
200700007790,0,07,000,00,2,1,00,A01
200700007790,0,07,000,00,2,4,01,B01
200700007790,0,07,000,00,2,4,01,C01
200700007791,0,07,000,01,0,2,01,A01
200700007792,0,13,000,00,2,8,10,A01
200700007792,0,31,000,00,2,7,15,B01
200700007793,0,07,000,00,1,4,04,A01
200700007794,0,07,000,01,0,2,14,A01
200700007795,0,30,000,00,2,5,00,A01
200700007795,0,07,000,00,2,7,01,B01
200700007796,0,33,000,00,0,0,00,A01
200700007796,0,07,000,00,0,0,09,B01
200700007797,1,32,000,00,1,0,17,A01
200700007798,0,07,000,00,2,1,01,A01
200700007798,0,07,000,00,2,4,23,B01
200700007798,0,07,000,00,2,4,23,C01
200700007799,0,07,000,00,0,0,00,A01
200700007799,0,02,000,00,2,0,01,B01
200700007800,0,07,000,00,2,3,05,A01
200700007800,0,07,000,00,2,3,02,B01
200700007801,0,02,000,00,2,1,01,A01
200700007801,0,07,000,00,2,3,23,B01
200700007802,0,02,000,01,0,1,14,A01
200700007803,0,07,000,00,2,7,01,A01
200700007803,0,07,000,00,2,1,01,B01
200700007803,0,07,000,00,2,1,01,C01
200700007804,0,07,000,00,2,0,09,A01
200700007804,0,01,000,00,2,2,01,B01
200700007805,0,14,000,00,0,9,01,A01
200700007806,0,07,000,13,0,2,01,A01
200700007807,0,07,000,00,2,3,09,A01
200700007807,0,02,000,00,2,1,01,B01
200700007808,0,07,000,00,2,2,10,A01
200700007808,0,30,000,00,2,0,21,B01
200700007809,0,07,000,00,2,3,15,A01
200700007809,0,33,000,00,2,1,01,B01
200700007809,0,33,000,00,2,7,01,C01
200700007810,0,07,000,00,1,7,01,A01
200700007811,0,02,000,00,2,1,17,A01
200700007811,0,07,000,00,2,3,01,B01
200700007812,0,07,000,00,0,9,14,A01
200700007813,0,07,000,00,1,1,01,A01
200700007814,0,02,000,00,2,2,12,B01
200700007814,0,07,000,00,2,3,15,A01
200700007815,0,07,000,00,0,4,23,B01
200700007815,0,02,000,00,2,1,01,A01
200700007816,0,07,000,00,2,1,01,B01
200700007816,0,07,000,00,2,1,15,A01
200700007817,0,37,012,00,0,0,23,B01
200700007817,0,07,000,00,1,8,01,A01
200700007818,0,07,000,00,2,1,16,A01
200700007818,0,01,000,00,2,1,01,B01
200700007819,0,07,000,00,1,2,01,A01
200700007820,0,37,015,00,1,2,01,A01
200700007821,2,10,000,00,2,0,00,B01
200700007821,0,07,000,00,2,0,00,A01
200700007822,0,02,000,00,2,8,13,A01
200700007822,0,07,000,00,2,3,16,B01
200700007823,0,07,000,06,0,1,01,A01
200700007824,0,07,000,00,2,1,01,A01
200700007824,0,07,000,00,2,1,01,B01
200700007825,0,07,000,06,2,1,01,B01
200700007825,0,07,000,00,2,1,01,A01
200700007826,0,04,000,00,0,0,01,A01
200700007827,0,07,000,00,1,1,01,A01
200700007828,0,07,000,00,2,3,15,A01
200700007828,0,33,000,00,2,2,01,B01
200700007829,0,07,000,00,2,1,13,A01
200700007829,0,07,000,01,0,1,05,B01
200700007830,0,10,000,00,1,2,01,A01
200700007831,0,32,000,00,2,1,01,B01
200700007831,0,07,000,00,2,8,16,A01
200700007832,0,31,000,00,2,8,01,B01
200700007832,0,07,000,00,2,3,15,A01
200700007833,0,07,000,00,2,1,02,C01
200700007833,0,07,000,00,2,1,02,B01
200700007833,0,07,000,00,0,4,02,A01
200700007834,0,32,000,00,0,0,01,B01
200700007834,0,07,000,00,0,0,01,A01
200700007835,0,07,000,13,0,9,14,A01
200700007836,0,33,000,00,2,7,01,B01
200700007836,1,07,000,00,2,4,04,A01
200700007837,0,07,000,00,1,3,01,A01
200700007838,0,02,000,00,2,1,01,B01
200700007838,0,07,000,00,2,5,15,A01
200700007839,0,07,000,00,1,0,00,A01
200700007840,0,07,000,00,0,0,00,A01
200700007841,0,02,000,00,0,4,16,B01
200700007841,0,10,000,00,2,3,16,A01
200700007842,0,33,000,00,2,1,01,B01
200700007842,0,10,000,00,2,3,15,A01
200700007843,0,07,000,00,2,2,12,A01
200700007843,0,02,000,00,2,2,01,B01
200700007844,0,07,000,00,2,1,00,A01
200700007844,0,07,000,00,2,1,01,B01
200700007845,0,07,000,01,0,1,02,A01
200700007845,0,07,000,00,0,4,23,B01
200700007846,0,10,000,00,2,1,01,B01
200700007846,0,01,000,00,2,2,01,A01
200700007847,0,07,000,00,1,1,15,A01
200700007848,0,07,000,00,2,7,01,B01
200700007848,0,02,000,00,2,1,01,A01
200700007849,0,01,000,00,2,3,02,A01
200700007849,0,37,001,00,2,5,02,B01
200700007850,0,07,000,02,0,2,01,A01
200700007851,0,07,000,00,1,5,01,A01
200700007852,0,30,000,00,2,1,01,A01
200700007852,0,07,000,00,2,2,15,B01
200700007853,0,07,000,00,2,2,09,A01
200700007853,0,07,000,00,2,3,01,B01
200700007854,0,10,000,00,2,0,15,A01
200700007854,0,33,000,00,2,1,01,B01
200700007855,0,07,000,06,2,6,13,A01
200700007855,0,07,000,00,2,7,21,B01
200700007856,0,07,000,00,1,7,01,A01
200700007857,0,07,000,00,2,8,01,C01
200700007857,0,33,000,00,2,8,13,A01
200700007857,0,34,000,00,2,8,21,B01
200700007858,0,33,000,00,2,2,01,B01
200700007858,0,07,000,00,2,8,09,A01
200700007859,2,07,000,00,2,1,01,A01
200700007859,0,07,000,00,0,4,01,B01
200700007860,0,07,001,00,0,6,01,A01
200700007860,1,99,000,00,2,0,01,B01
200700007861,0,07,000,00,2,2,12,A01
200700007861,0,01,000,00,0,6,01,B01
200700007862,0,02,000,00,9,1,00,A01
200700007863,0,07,000,00,2,1,01,B01
200700007863,0,07,000,07,0,7,01,A01
200700007864,0,07,000,00,2,3,13,A01
200700007864,0,07,000,00,2,3,01,B01
200700007865,0,33,000,00,2,4,17,A01
200700007865,0,07,000,00,2,4,15,B01
200700007866,0,02,000,00,1,8,01,A01
200700007867,0,07,000,00,2,4,02,A01
200700007867,0,07,000,00,2,4,23,B01
200700007868,0,07,000,00,0,9,00,A01
200700007869,1,03,000,00,1,0,01,A01
200700007870,0,07,000,00,2,7,01,B01
200700007870,0,07,000,00,2,1,19,A01
200700007871,0,07,000,00,1,3,01,A01
200700007872,0,07,000,00,1,4,04,A01
200700007873,0,07,000,08,0,3,01,A01
200700007874,0,07,000,00,2,1,01,B01
200700007874,0,07,000,00,2,7,19,A01
200700007875,0,07,000,00,2,1,09,A01
200700007875,0,33,000,00,2,1,01,B01
200700007876,0,33,000,00,2,2,02,B01
200700007876,0,07,000,00,2,8,15,A01
200700007877,0,07,000,00,1,1,00,A01
200700007878,0,34,000,00,2,9,17,A01
200700007878,0,07,000,00,2,3,01,B01
200700007878,0,17,000,00,2,3,01,C01
200700007878,0,07,000,00,2,3,01,D01
200700007879,0,07,000,00,2,3,09,A01
200700007879,0,30,000,00,2,1,16,B01
200700007880,0,32,000,00,2,7,17,B01
200700007880,0,07,000,00,2,1,15,A01
200700007881,0,14,000,00,2,1,17,A01
200700007881,0,07,000,00,2,1,15,B01
200700007882,0,07,000,00,2,1,02,A01
200700007882,0,07,000,00,2,4,23,B01
200700007882,0,07,000,00,0,4,23,C01
200700007883,0,02,000,00,1,0,00,A01
200700007884,0,07,000,00,0,8,10,A01
200700007884,0,07,000,00,0,2,01,B01
200700007885,0,07,000,00,2,1,15,A01
200700007885,0,30,000,00,2,1,01,B01
200700007886,0,07,000,00,1,3,01,A01
200700007887,0,07,000,00,2,2,09,A01
200700007887,0,01,000,00,2,7,07,B01
200700007888,0,37,000,01,0,2,01,A01
200700007888,0,15,000,00,2,3,23,B01
200700007889,0,07,000,00,2,1,02,A01
200700007889,0,07,000,00,0,4,02,B01
200700007890,0,07,000,00,2,3,11,A01
200700007890,0,17,000,00,2,2,02,B01
200700007890,0,33,000,14,0,1,03,C01
200700007891,0,07,000,00,2,3,15,A01
200700007891,0,31,000,00,2,1,05,B01
200700007892,0,07,000,04,0,9,01,A01
200700007893,0,07,000,00,0,2,15,A01
200700007893,0,32,000,00,0,0,00,B01
200700007894,0,02,000,00,0,5,01,A01
200700007894,0,07,000,00,0,0,00,B01
200700007895,0,07,000,00,1,4,04,A01
200700007896,0,07,000,00,2,1,00,A01
200700007896,0,07,000,00,0,1,05,B01
200700007897,0,30,000,00,2,1,01,A01
200700007897,0,07,000,00,2,3,09,B01
200700007898,0,07,000,00,0,3,15,A01
200700007898,0,07,000,00,2,1,17,B01
200700007899,0,07,000,00,2,1,02,A01
200700007899,0,07,000,00,0,4,01,B01
200700007900,0,30,000,00,1,1,01,A01
200700007901,0,07,000,00,2,1,19,A01
200700007901,0,31,000,01,2,2,02,B01
200700007902,0,07,000,00,2,1,01,A01
200700007902,1,07,000,00,0,1,15,B01
200700007903,0,07,000,00,0,0,15,A01
200700007903,0,31,000,00,2,0,15,B01
200700007904,0,07,000,00,2,5,22,A01
200700007904,0,32,000,00,2,0,03,B01
200700007905,0,07,000,00,2,3,11,A01
200700007905,0,32,000,00,2,7,01,B01
200700007906,0,07,000,00,1,1,07,A01
200700007907,0,10,000,00,2,1,00,A01
200700007907,0,07,000,00,2,4,00,B01
200700007908,0,07,000,00,1,1,00,A01
200700007909,0,07,000,06,0,1,01,A01
200700007910,0,30,000,00,2,1,01,A01
200700007910,0,07,000,00,2,1,00,B01
200700007911,0,07,000,12,0,9,16,A01
200700007912,0,07,000,00,1,4,04,A01
200700007913,0,07,000,00,2,3,15,A01
200700007913,0,32,000,00,2,2,01,B01
200700007914,0,07,000,00,2,6,15,B01
200700007914,0,07,000,00,2,7,01,A01
200700007915,0,07,000,00,2,1,12,A01
200700007915,0,07,000,01,0,3,00,B01
200700007916,0,31,000,00,2,2,01,B01
200700007916,0,07,000,00,2,1,09,A01
200700007917,0,07,000,00,2,8,19,A01
200700007917,0,07,000,00,2,1,19,B01
200700007918,0,07,000,00,2,1,15,A01
200700007918,0,30,000,00,2,1,01,B01
200700007919,0,34,000,00,0,8,00,A01
200700007920,1,07,000,00,1,0,01,A01
200700007921,0,38,000,00,2,1,05,A01
200700007921,0,07,000,00,2,1,01,B01
200700007922,0,07,000,00,1,2,02,A01
200700007923,0,07,000,00,2,1,02,A01
200700007923,0,07,000,00,2,4,23,B01
200700007924,0,07,000,00,2,8,15,A01
200700007924,0,32,000,00,2,1,01,B01
200700007925,0,07,000,00,9,8,00,A01
200700007925,0,33,000,00,2,1,00,B01
200700007926,0,34,000,00,2,2,01,B01
200700007926,1,07,000,00,2,0,01,A01
200700007927,0,15,000,00,2,2,00,A01
200700007927,0,07,000,00,2,3,00,B01
200700007928,0,33,000,00,2,8,07,A01
200700007928,0,07,000,00,2,2,15,B01
200700007929,1,10,000,00,2,7,00,B01
200700007929,0,33,000,01,2,8,23,A01
200700007930,0,33,000,00,1,0,01,A01
200700007931,0,07,000,00,2,6,11,A01
200700007931,0,33,000,00,2,3,01,B01
200700007932,0,30,000,01,2,7,00,A01
200700007932,0,07,000,01,0,6,00,B01
200700007933,0,34,000,00,2,2,17,A01
200700007933,0,07,000,00,0,6,01,B01
200700007934,1,07,000,00,2,7,15,A01
200700007934,0,30,000,00,2,1,01,B01
200700007935,0,07,000,02,0,1,01,A01
200700007936,0,07,000,15,2,2,17,A01
200700007936,0,07,000,00,2,3,15,B01
200700007937,0,33,000,08,0,1,00,A01
200700007938,0,07,000,07,0,2,00,A01
200700007939,0,07,000,00,1,2,01,A01
200700007940,0,32,000,00,2,8,01,A01
200700007940,0,07,000,00,2,2,15,B01
200700007941,0,30,000,00,2,0,01,A01
200700007941,0,07,000,00,2,2,00,B01
200700007942,0,07,000,00,0,6,02,A01
200700007942,0,30,000,00,2,1,02,B01
200700007943,0,07,000,00,2,1,02,A01
200700007943,0,07,000,00,2,4,23,B01
200700007944,0,07,000,00,0,4,09,A01
200700007944,0,07,000,00,2,1,09,B01
200700007945,0,07,000,00,2,6,15,A01
200700007945,0,02,000,00,2,1,17,B01
200700007946,0,07,000,00,2,5,09,A01
200700007946,0,31,000,00,2,1,09,B01
200700007947,0,07,000,00,2,1,09,A01
200700007947,0,07,000,00,2,5,00,B01
200700007948,0,31,000,00,2,5,01,A01
200700007948,0,07,000,00,2,3,20,B01
200700007949,0,07,000,00,2,1,02,A01
200700007949,0,07,000,00,2,4,02,B01
200700007949,0,07,000,00,0,4,23,C01
200700007950,0,31,000,00,1,0,17,A01
200700007951,0,02,000,00,1,1,17,A01
200700007952,0,07,000,00,2,2,15,A01
200700007952,0,30,000,00,2,1,01,B01
200700007953,0,07,000,00,0,0,15,A01
200700007953,0,30,000,00,0,0,02,B01
200700007954,0,30,000,00,2,3,17,A01
200700007954,0,07,000,00,2,3,15,B01
200700007955,0,07,000,00,2,1,02,A01
200700007955,0,07,000,00,2,4,02,B01
200700007956,0,07,000,00,0,0,00,A01
200700007957,0,02,000,00,0,0,01,A01
200700007958,0,07,000,00,9,8,24,A01
200700007958,0,01,000,01,0,0,00,B01
200700007959,0,02,000,00,2,1,02,B01
200700007959,0,07,000,00,2,3,15,A01
200700007960,0,07,000,00,2,3,15,A01
200700007960,0,07,000,00,2,0,01,B01
200700007961,1,07,000,00,1,0,00,A01
200700007962,0,30,000,00,2,1,17,A01
200700007962,0,07,000,00,0,6,20,B01
200700007963,0,07,000,00,0,1,02,A01
200700007963,0,07,000,00,0,4,02,B01
200700007964,0,30,000,00,2,1,02,A01
200700007964,0,07,000,00,2,1,15,B01
200700007965,0,07,000,00,2,3,11,A01
200700007965,0,02,000,00,2,1,01,B01
200700007965,0,07,000,00,2,3,01,C01
200700007966,0,10,000,00,2,3,11,A01
200700007966,0,10,000,06,2,2,01,B01
200700007967,0,07,000,00,2,1,01,A01
200700007967,0,07,000,00,2,4,01,B01
200700007967,0,07,000,00,2,4,01,C01
200700007968,0,07,000,00,0,4,00,A01
200700007968,0,07,000,00,2,1,02,B01
200700007969,0,07,000,00,2,1,00,A01
200700007969,0,07,000,00,2,2,00,B01
200700007970,0,10,000,00,9,7,00,A01
200700007970,0,30,000,00,2,8,00,B01
200700007971,0,07,000,00,2,2,17,A01
